Gene	feature_identifier	Protein	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4
MAP4K3	MAP4K3_Q8IVH8	Q8IVH8	13.150538394418	12.7467262711864	13.1753638828259	13.4848123337929	13.3941708629022	13.1013812398661	12.8084353348401	13.1309295205081	12.7147247262959	13.1060905557837
LEPREL1	LEPREL1_Q8IVL5	Q8IVL5	17.1886965120125	17.1680475180601	17.2321040399825	17.1661393749511	17.1965377701459	17.1555334798503	17.2337390967376	17.1755536521582	17.1535951094001	17.1897526744215
CCDC50	CCDC50_Q8IVM0	Q8IVM0	16.2155438029797	16.0372867949265	16.0323117078831	16.1000859383754	16.0244508383459	15.9035360853891	15.8694918001691	15.9568841172422	16.0209060751253	15.8322099617582
MCAT	MCAT_Q8IVS2	Q8IVS2	17.4630784192784	17.7068700360294	17.6157397494535	17.644250593153	17.4476116896755	17.7160867890155	17.7827428929811	17.6942038231138	17.7892055568964	17.7000958614076
MISP	MISP_Q8IVT2	Q8IVT2	14.9451221265751	14.9225121457679	14.8857706571388	14.6904050043226	14.8933325046801	15.0100082918385	15.0093753429072	14.894312387659	14.9513869924145	14.7996068273261
CEP97	CEP97_Q8IW35	Q8IW35	13.857335559138	13.9315908343947	13.8990666994903	13.7203329278901	13.9403889782848	14.0995367936041	13.6206803035631	14.1253809657475	13.8894147286859	13.9455478614786
CARKD	CARKD_Q8IW45	Q8IW45	15.511084938364	15.7668872703229	15.5791653572906	15.4466776009	15.5826672142657	15.6209188876287	15.6764963197277	15.6544547644373	15.5662929900173	15.4929969696155
WDR75	WDR75_Q8IWA0	Q8IWA0	16.9345585780096	17.0114142342757	16.9735004303204	16.9587780864893	16.8962603274511	16.9924393887078	17.287148259171	17.0244043427439	17.0003134239639	16.9836523514992
MFN1	MFN1_Q8IWA4	Q8IWA4	16.0846314603235	16.1297635380006	16.3227889713257	16.2226327307026	16.1214623477796	16.2809903468125	16.2306358199479	16.2895755143974	16.2412668729913	16.1972135034549
SLC44A2	SLC44A2_Q8IWA5	Q8IWA5	16.8234301673217	16.9423322592249	17.0744976426567	16.6705121850706	16.9483472559845	16.9426037741603	16.8684451638566	16.749369437064	16.9892989668812	16.9803753762369
ITPRIP	ITPRIP_Q8IWB1	Q8IWB1	15.5412225805331	15.4363352891492	15.6436937564808	15.481547719712	15.5113495478172	15.5332647111512	15.6565838269768	15.7805065839386	15.4782940300425	15.5690819934317
WDFY1	WDFY1_Q8IWB7	Q8IWB7	17.3746290292072	17.3576490742898	17.5118502758255	17.4345497105808	17.4062217083913	17.515330715681	17.6157397494535	17.3746290292072	17.5066570455434	17.548133670014
TEX2	TEX2_Q8IWB9	Q8IWB9	15.1873953056539	15.1511257407387	15.4015520868603	15.1655363213988	15.1418470292186	15.0997299869352	15.1442518255564	15.1985771198415	15.2722527279406	15.2209209641653
MAP7D3	MAP7D3_Q8IWC1	Q8IWC1	15.4626388062194	15.4061754543053	15.3673085390114	15.437106146358	15.3799974989112	15.2490484687204	15.1800706873236	15.4585081322892	15.344072631915	15.3998802339877
CCDC117	CCDC117_Q8IWD4	Q8IWD4	13.1743372180045	12.5294149647186	13.0856096409055	13.2677745489996	13.1649356904815	13.2960588313558	13.0960150730913	13.3780396580652	13.2014095669631	13.0881700460883
FAM114A1	FAM114A1_Q8IWE2	Q8IWE2	15.5530535898836	15.4396311861082	15.5461769350798	15.5946270778067	15.4823416969308	15.2807114124943	15.1006997920047	15.3398015173169	15.4454741920942	15.3349132455882
DCUN1D3	DCUN1D3_Q8IWE4	Q8IWE4	13.9166053574514	13.9641770072012	14.0115539393347	13.8145657855389	13.9595330351027	14.1717348700874	14.1493822238876	14.0879368529841	14.2660244551385	14.1480633367182
PLEKHM2	PLEKHM2_Q8IWE5	Q8IWE5	15.3073207677289	15.1108685861811	15.1728019532087	15.1119730822749	15.418896128619	15.0506873242009	15.1069092867303	15.1615294651315	15.0107979987515	14.9539445907721
FOXRED2	FOXRED2_Q8IWF2	Q8IWF2	14.3029059220829	14.5052795642073	14.4182338145734	14.2094325427923	14.3697626040277	14.1678426541072	14.4972716822544	14.323900639826	13.9606737801559	14.0619027469935
DENND6A	DENND6A_Q8IWF6	Q8IWF6	11.3277046210677	10.5915949377561	11.1662848710185	11.6281786240204	11.2573229421268	11.5909783509451	11.4620960264587	11.4620960264587	11.6139031140066	11.2954974839487
MGA	MGA_Q8IWI9	Q8IWI9	12.884112626215	12.515322784269	12.8280063388485	12.880124345701	12.8186436630248	12.8729012797243	12.9138273746714	12.7455685488074	12.8461025955011	13.013399330722
GCC2	GCC2_Q8IWJ2	Q8IWJ2	15.6283477682896	15.7911109494043	15.5445573302016	16.021878646226	15.6964825097196	15.593468017169	15.7397637469149	15.8378892289375	15.9968961457852	15.8758057422941
GPR125	GPR125_Q8IWK6	Q8IWK6	12.9969387136595	13.3908412116185	12.8288613758928	13.1459989537463	13.2020999503063	13.2322805973779	13.1179401148817	13.5091081277598	13.0028983602581	13.0666050753313
HSCB	HSCB_Q8IWL3	Q8IWL3	13.8290931864505	14.2329919316594	14.073203297654	14.0481765931953	13.9253956761966	13.9394904702338	13.8964592444057	13.9390165427851	13.8721118235973	14.1466083015393
ZC3H7A	ZC3H7A_Q8IWR0	Q8IWR0	16.4246760757051	16.387131051286	16.4073579433592	16.4801602111196	16.3238745027147	16.1803468433318	16.4103251994656	16.3598134692916	16.220294912017	16.2294765018531
PHF6	PHF6_Q8IWS0	Q8IWS0	12.5403890384774	12.2431755495979	12.4423893936606	12.2598469919644	12.6056296429797	12.7752281469845	12.750824323027	13.1377919175814	12.5594452772066	12.855167156688
CUL9	CUL9_Q8IWT3	Q8IWT3	15.2342985609884	15.5182405741353	15.1589321702132	15.113655714718	15.2254312095491	15.1399534593253	15.5530535898836	15.3301003948399	15.0928661649323	15.0778212194381
LRRC8A	LRRC8A_Q8IWT6	Q8IWT6	17.2174057672305	17.3598256072779	17.4196934166566	17.3157351854291	17.1869297815321	17.1789305120868	17.2202481061119	17.1812337321959	17.1708577393971	17.1698378734366
LMTK2	LMTK2_Q8IWU2	Q8IWU2	15.3820469845874	15.4090203043317	15.4894193806914	15.4633807613791	15.4929969696155	15.4387391155818	15.4894193806914	15.5078978694302	15.6710199256396	15.6105330012548
CNTN4	CNTN4_Q8IWV2	Q8IWV2	14.7191024731244	11.672547397921	13.740300933037	15.970303463434	13.9039578972719	13.1988064245505	13.2960588313558	12.8540831325227	13.3172737116747	13.5273352023598
UBR1	UBR1_Q8IWV7	Q8IWV7	14.1731297491377	14.1554662314447	14.1936519155166	14.2317746033174	14.1723019062709	14.4048944183702	14.3719807247754	14.2194649677339	14.3298889898783	14.4929156973823
UBR2	UBR2_Q8IWV8	Q8IWV8	17.03852698405	17.111583239543	17.0565011754434	17.015138274802	17.0062351938792	16.8818456548758	16.8141313829309	16.9889358138838	16.9345585780096	16.9418372519729
ARHGAP12	ARHGAP12_Q8IWW6	Q8IWW6	14.8436650392035	14.7790961217926	14.7330473134442	14.7342611487979	14.8734294517122	14.5084566352018	14.3916468667864	14.488740433772	14.5976845301004	14.6461028839421
CHERP	CHERP_Q8IWX8	Q8IWX8	17.4082178593041	17.5343551882754	17.4241884913355	17.4399750978043	17.4373010583898	17.5488896052278	17.6518723413842	17.6612466861088	17.5992831507387	17.5361193084107
ANKHD1	ANKHD1_Q8IWZ3	Q8IWZ3	15.6597227247051	15.3703407721407	15.415487901814	15.4849572251724	15.5601175095113	15.6911346772297	15.6209188876287	15.6720200030723	15.6376534522994	15.5578455199023
SUGP1	SUGP1_Q8IWZ8	Q8IWZ8	15.0014330656873	14.7719160434532	14.9644987211729	15.0233551731885	15.1760980547303	15.2631280562313	15.2294407458823	15.2327742501399	15.3336422966635	15.2113138429609
SUGP2	SUGP2_Q8IX01	Q8IX01	16.5095241693057	16.4070811655607	16.5302536335861	16.5601650002688	16.676475622737	16.8548414902241	16.8494124076444	17.096219465403	16.8949347953977	16.798829997867
WWC1	WWC1_Q8IX03	Q8IX03	13.9730532799652	14.166566314342	14.1964925719593	13.9841583350985	14.0226599806114	14.0606953515729	14.2894586484753	14.1487227803029	14.1401551494392	13.9830776265402
CCAR1	CCAR1_Q8IX12	Q8IX12	17.6951537817366	17.3367627493711	17.3348835681206	17.5683416634998	17.5420643056259	17.8537117800799	17.6971519033866	17.8671594191742	17.8837694505359	17.7192373508164
DHX40	DHX40_Q8IX18	Q8IX18	11.1965641529106	10.5755243558524	10.9519072951301	11.6778622300172	10.7345222971484	11.4330489074877	10.725275669919	10.9746315843104	11.034371818042	11.0617653026235
SKA3	SKA3_Q8IX90	Q8IX90	10.6962941584677	11.5539666329531	11.1342101542602	11.2573229421268	10.9588335436412	11.3573954974371	10.9914385970594	10.58204258247	11.0383567195141	11.0067861193038
DNAJC10	DNAJC10_Q8IXB1	Q8IXB1	17.8097931236903	17.8134081914952	17.9526474652456	17.8868017898213	17.8517036309206	17.9873133678523	17.8337993184025	17.7487162909045	17.9749163121031	17.8374919173789
NELFCD	NELFCD_Q8IXH7	Q8IXH7	16.5395503691672	16.4766458130133	16.3976229292996	16.4480419267854	16.4973055869116	16.6200207661997	16.5707799655612	16.6648993862472	16.6136065486931	16.6321281619012
RHOT2	RHOT2_Q8IXI1	Q8IXI1	15.4849572251724	17.0274711730533	15.4390447169281	15.5257941370318	15.6034897190526	15.5804640013381	17.505789677697	16.1399964159018	15.6964825097196	15.6814150302768
RHOT1	RHOT1_Q8IXI2	Q8IXI2	17.2988534259193	17.4469402971631	17.3737414083042	17.2750201886034	17.3172762465949	17.6247430491971	17.7706398279267	17.6737763083395	17.523108320905	17.5139495336045
SIRT2	SIRT2_Q8IXJ6	Q8IXJ6	15.7424940142579	15.5728911733126	15.5424646937498	15.5511318982917	15.5186203248308	15.2696262506546	15.2581498700287	15.3799974989112	15.3091046197601	15.5387600126873
PHC2	PHC2_Q8IXK0	Q8IXK0	16.3490636892466	16.2593644702725	16.0743563677506	16.2294765018531	16.250753865943	16.4841348111942	16.5216033489757	16.856534373044	16.5102340269771	16.4144612629661
GALNT12	GALNT12_Q8IXK2	Q8IXK2	11.8616732514507	12.6983660028702	12.1202581638336	11.9009125238988	12.0466872856149	12.2117051118364	12.7705030684098	12.6397411591401	12.998176997609	12.5879323873756
FAM20C	FAM20C_Q8IXL6	Q8IXL6	14.987509907792	15.2362952294221	15.1898259796289	15.1361495729919	15.1066578233545	15.7839584818684	15.7252944947694	15.7021018674495	15.6785962300498	15.7357275310951
MSRB3	MSRB3_Q8IXL7	Q8IXL7	14.7940012221665	14.4863294627035	14.7415415711912	14.7571906205988	14.6451901865043	14.6995948414384	14.6435683886143	14.7593819396847	14.6406317014972	14.8101303845892
BAP18	BAP18_Q8IXM2	Q8IXM2	15.6243817585992	15.5669584801551	15.6498547156096	15.7826575635989	15.8116771503682	15.6710199256396	15.7027173155232	15.72574075245	15.7357275310951	15.785016892057
MRPL41	MRPL41_Q8IXM3	Q8IXM3	15.3179740147499	15.5207646678146	15.5126297194479	15.2209209641653	15.2316684296486	15.5222197758972	15.4648041434042	15.4454741920942	15.4061754543053	15.3994634507328
NRM	NRM_Q8IXM6	Q8IXM6	16.8942549125463	16.8739322454233	17.0408510258309	17.2988534259193	17.2447433198553	16.9542483547011	16.941342244721	17.0644801890737	16.952411103473	17.1460025054295
C9orf40	C9orf40_Q8IXQ3	Q8IXQ3	14.8873300241432	14.4133300330146	14.3926137170416	14.758221462452	14.6660209702283	14.3926137170416	14.336457496178	14.4569286818928	14.3463845878317	14.2840505450174
GPALPP1	GPALPP1_Q8IXQ4	Q8IXQ4	13.372105098879	13.1662082973013	13.1511484107088	13.2741011860696	13.1260837811553	13.3224630813945	12.8356572475929	12.8922243005237	13.2188720942473	12.877937907534
KLHL7	KLHL7_Q8IXQ5	Q8IXQ5	15.9275890544784	15.8536499012615	15.8220718707082	16.0073484187484	15.931928563733	16.0060731912501	16.1151792064297	16.0441840747187	16.2030751150007	16.136784397525
RBM12B	RBM12B_Q8IXT5	Q8IXT5	17.9204322923384	17.8733390067435	17.9309650791109	17.8127926482845	17.8591533059127	18.1996009953717	18.2808568615348	18.1409946325542	18.1539751827616	18.1110983618422
SLC35F2	SLC35F2_Q8IXU6	Q8IXU6	12.6013958490101	12.9487603566118	12.515322784269	12.6823616592974	12.3607687766392	12.5983542527993	12.806724848444	12.8303543075958	12.2876355407538	12.5490090178426
KLHDC8B	KLHDC8B_Q8IXV7	Q8IXV7	12.0238021526549	12.2051520973097	12.0602623363615	12.4585324978709	12.042824411497	12.3376759432874	12.1945748022241	13.0550370931491	12.3012127468801	12.2649547546415
RPAP2	RPAP2_Q8IXW5	Q8IXW5	13.4383255017447	13.2247830102651	13.3641590978286	13.5761675772075	13.4363167138793	12.989230811102	12.678381982044	12.6806705880865	13.0946789073549	13.3367602869558
ZC3H3	ZC3H3_Q8IXZ2	Q8IXZ2	14.828119966228	15.0314955248091	15.3846316012173	15.0582032441014	15.1589321702132	15.4689623112928	15.6776235516173	15.5521838154042	15.581398984457	15.4748611604587
PNPLA6	PNPLA6_Q8IY17	Q8IY17	18.9802110069722	19.0320127052327	19.1386685260048	19.0229109696768	19.0166589357709	19.1817194416429	19.1982106952244	19.2154974803317	19.1896879465558	19.1951013062213
SMC5	SMC5_Q8IY18	Q8IY18	14.7502818926474	14.5419306500865	14.7336981884564	14.7114794729207	14.7653649133279	15.130605835834	15.180677695842	15.1511257407387	15.0525310601124	15.0569266639372
DDX60	DDX60_Q8IY21	Q8IY21	13.0155915802577	13.3202102015665	13.3340686805809	13.1620764099608	13.1045273792798	13.2756959280751	13.6206803035631	13.4470114744464	13.4294174294452	13.3992059353775
CMIP	CMIP_Q8IY22	Q8IY22	15.4401323728008	15.6087680334682	15.5158472645137	15.4472838916267	15.4001172384566	15.0371230250469	15.0314955248091	14.9036597043977	14.9649246074496	15.0195665583601
PPAPDC2	PPAPDC2_Q8IY26	Q8IY26	13.9403889782848	13.4909268627296	13.9320723225239	13.7530524603495	13.6885863635191	13.6720687679897	14.0027891819485	13.857335559138	13.7963925604348	13.752123436133
MICALL2	MICALL2_Q8IY33	Q8IY33	14.7415415711912	14.4972716822544	14.7191024731244	14.6086934565253	14.7114794729207	14.7653649133279	14.6561586783954	14.8533214767438	14.7317271239207	14.690009337988
SLC15A3	SLC15A3_Q8IY34	Q8IY34	11.3996410542185	11.7246345402927	11.1799990439968	12.0133827248943	11.7897733344425	11.223814979751	11.1473968196299	11.3383241912537	11.5992284502005	11.3006689254783
DHX37	DHX37_Q8IY37	Q8IY37	16.3024861841145	16.0053114028453	16.1972135034549	16.2116627052157	16.3068948638653	16.3916997308002	16.1991532962722	16.28304994701	16.2181682473059	16.2326263866668
C4orf19	C4orf19_Q8IY42	Q8IY42	12.5110616633411	12.5507513044138	12.4253747707135	12.356598379104	12.5087142684164	12.5891349296931	12.7680585542743	12.5359591599508	12.8817285138583	12.6620528899371
RAVER1	RAVER1_Q8IY67	Q8IY67	17.316364717748	17.2047750634224	17.3157351854291	17.2812439300256	17.3667266631758	17.3045790958313	17.2030206206796	17.2511840583573	17.3585363572383	17.3829253515233
FTSJ3	FTSJ3_Q8IY81	Q8IY81	16.138071057959	16.102840254851	16.1415787433772	16.1984123915062	16.1797986922676	16.2186041626264	16.2651424175127	16.4017744219219	16.1657566224787	16.2283578548705
TMEM192	TMEM192_Q8IY95	Q8IY95	16.7385328180331	16.8962603274511	16.8360496324542	16.8526285839417	16.8392549192199	16.4621978692592	16.4832025664953	16.5143355322131	16.3455353346565	16.4038006693154
CKAP2L	CKAP2L_Q8IYA6	Q8IYA6	14.8000554464083	14.5075220561069	14.5821861029581	14.7522350053936	14.5773388298124	14.5613045120831	14.7879077765504	14.6324069043546	14.7660227269878	14.7389370972187
SRRM1	SRRM1_Q8IYB3	Q8IYB3	15.0740886899257	15.3994634507328	14.6722818364116	15.0308974139999	14.9503838284064	15.2946151236411	15.9833830690774	14.9844089676208	15.26269245928	15.1849626150676
SMAP1	SMAP1_Q8IYB5	Q8IYB5	14.3986035120836	14.3429466770296	14.3529296424554	14.294590017963	14.3943089890876	14.0806903180829	13.8493258285891	14.1132033445926	13.9841583350985	14.2056181263179
DIS3L2	DIS3L2_Q8IYB7	Q8IYB7	14.138267900412	13.9614207232929	13.8335672804825	13.8706891445171	13.8918025652911	13.4716719481675	13.5412299942691	13.5013521187411	13.708463388011	13.6239622208573
SUPV3L1	SUPV3L1_Q8IYB8	Q8IYB8	17.9551380524312	18.0787046412749	18.1179246924794	17.9787712772382	17.9716810012696	18.1078160318629	18.0661701250686	18.3621713902701	18.1409946325542	18.0828190250645
GSPT2	GSPT2_Q8IYD1	Q8IYD1	13.7077627996541	13.3674398865957	13.4228015600157	13.285059252474	13.492988260266	13.064887909483	13.0792917940018	13.271695239655	13.2501756094248	13.102827327297
ZZZ3	ZZZ3_Q8IYH5	Q8IYH5	14.4484264070741	14.366127288824	14.5313877186956	14.4870437988796	14.6927934244132	14.9529819674892	14.5567799264639	14.9862779446282	14.7259133983556	14.7731296538309
EXOC8	EXOC8_Q8IYI6	Q8IYI6	17.1778285069412	17.2183470993001	17.2040796777997	17.1638535173379	17.1646311429588	16.9789747398167	16.9798201110991	16.9433815245022	17.0844400496124	17.0932862474362
SYTL1	SYTL1_Q8IYJ3	Q8IYJ3	13.7257504354777	13.7356485042728	13.8460426187186	13.7674908477468	13.7496383596075	13.6555316525552	13.6922772415011	13.6540822696413	13.7369896767051	13.7680971849047
COLGALT2	COLGALT2_Q8IYK4	Q8IYK4	15.3827623674336	15.4027083645785	15.5017716709167	15.3073207677289	15.4974007950667	15.8811847326964	15.4286538514704	15.2352647887836	15.7867992204136	15.4807815255979
THNSL1	THNSL1_Q8IYQ7	Q8IYQ7	14.9297841641138	14.9138999132877	15.0384313527477	14.8302409388966	14.8149203525592	14.9315615904619	15.0325102000019	14.9699502840654	14.9436406315141	14.9235302112308
GRAMD1C	GRAMD1C_Q8IYS0	Q8IYS0	10.8492268098909	11.4525114332835	11.2546850605326	10.7902170248011	10.7927106224303	10.6962941584677	10.8908733450856	10.7824931971938	11.1721479817057	11.1223792926247
PM20D2	PM20D2_Q8IYS1	Q8IYS1	15.26531289081	14.9777017573473	15.1388378510883	15.1012343428717	15.1710966769097	15.0889090178515	15.0882695171687	15.1327593299513	15.0988637680797	15.1520899536454
KIAA2013	KIAA2013_Q8IYS2	Q8IYS2	16.0066559286879	16.1652992519365	16.1040040321456	16.0835964494532	16.1134830753379	16.1733162443993	16.268532050823	16.4356662411532	16.081454612125	16.1083473736118
HACE1	HACE1_Q8IYU2	Q8IYU2	12.2226027327602	12.6847872232953	12.327928122982	12.1804232582543	12.476949220442	11.9009125238988	11.545988151027	11.8979918595205	11.6231739984766	11.866290563791
MICU2	MICU2_Q8IYU8	Q8IYU8	14.4697504493658	14.3287407283939	14.5598361742485	14.4552526965338	14.4206006995023	14.6139202014498	14.6927934244132	14.7039528387947	14.7359640670374	14.642840604166
RNF168	RNF168_Q8IYW5	Q8IYW5	11.6648887748422	11.5724799763105	11.1921012406553	11.6816922853786	11.4049726454612	11.2822881531477	11.2546850605326	11.672547397921	11.4620960264587	11.6028701877075
ANKRD13A	ANKRD13A_Q8IZ07	Q8IZ07	15.3016603620819	15.1258482590988	15.1597802204741	15.1162738940273	15.1855894515065	15.0771312348857	15.044239757811	15.1642632292966	15.0389838731973	15.0346625315603
PHACTR4	PHACTR4_Q8IZ21	Q8IZ21	12.2241793832151	13.0097626549149	12.3846315403997	12.553212795684	12.2241793832151	12.1945748022241	12.6922056393648	12.307065852316	12.0635293377756	12.2314016028351
CHPF	CHPF_Q8IZ52	Q8IZ52	16.3976229292996	16.4230048253611	16.4564712285679	16.4017744219219	16.4230048253611	16.3714210056511	16.4058267343238	16.3746128883615	16.3852455490183	16.4237769542291
TRMT2A	TRMT2A_Q8IZ69	Q8IZ69	14.8718056782736	15.1218501784955	14.8525890590778	14.8928753599074	14.9699502840654	14.9970510002847	15.2070629946712	15.2605915992854	15.0037875719206	14.9497223358524
ELMOD2	ELMOD2_Q8IZ81	Q8IZ81	14.7874253737884	14.812343728552	14.9203369025966	14.7823658867602	14.7954920493547	14.9154300568287	14.755046301142	15.0037875719206	15.0974673312829	14.9093131787595
ALDH16A1	ALDH16A1_Q8IZ83	Q8IZ83	17.287148259171	17.1828300567889	17.1231232764828	17.2289625495115	17.375046110179	16.9694375682186	16.7665594725083	17.0571622895053	16.9569847565671	16.9785089866705
KIAA0319L	KIAA0319L_Q8IZA0	Q8IZA0	15.3781843585788	15.5290920368795	15.6001986470784	15.4224989446118	15.2865424885574	15.4437191537378	15.4639463750542	15.3711581348574	15.4472838916267	15.2946151236411
DOCK3	DOCK3_Q8IZD9	Q8IZD9	13.6396358996845	13.2543329290404	13.5624950607492	13.4811075673744	13.2428440314621	13.6161513899107	13.5933526751059	13.2415203792397	13.6993176298833	13.6827841131891
GPR116	GPR116_Q8IZF2	Q8IZF2	15.8776744022065	16.0037093939173	15.9767565063269	15.8231457653693	16.1221508538693	16.236445569104	16.1652992519365	16.2426914068594	16.1006798291641	16.2018147845325
XRN1	XRN1_Q8IZH2	Q8IZH2	16.2432973797596	16.118604635713	16.122682430821	16.2600788241179	16.1935993423251	16.2837098085061	16.2392664364383	16.3247082850356	16.2722576777395	16.2076865826641
MAML2	MAML2_Q8IZL2	Q8IZL2	13.6667741907996	13.145441060644	13.6514977171115	13.5521095300547	13.659979813911	13.4572302328029	13.5443578114016	13.633866543864	13.5846175506778	13.3254380723372
PELP1	PELP1_Q8IZL8	Q8IZL8	18.3261485697112	18.3071243930413	18.3652450825007	18.2941448008334	18.2874557172755	18.3291248435946	18.3842671385097	18.3050889705898	18.3261485697112	18.337082044504
ZDHHC14	ZDHHC14_Q8IZN3	Q8IZN3	13.0111239440026	12.8134768659625	13.2577581023733	13.1988064245505	12.7752281469845	13.0894304926256	12.8910320812602	13.0074474377376	13.0666050753313	13.0474807465689
ABI1	ABI1_Q8IZP0	Q8IZP0	16.205780514815	16.4992663482157	16.092647179074	16.1471925584661	16.1744728566795	16.201472310308	16.3233793776382	16.2485147376356	16.0894656640787	16.139570146124
WDFY3	WDFY3_Q8IZQ1	Q8IZQ1	16.393121355402	16.4058267343238	16.2593644702725	16.3581712236684	16.3440759829213	16.2741398243482	16.1877206105933	16.4474099498738	16.2642079838401	16.2692496269518
CMTM4	CMTM4_Q8IZR5	Q8IZR5	13.9281469805183	13.3314203132448	14.1554662314447	14.1936519155166	14.1221247047514	14.2027315620048	14.2274875931469	14.0510589151278	14.2587362296772	14.3685884059026
ASPM	ASPM_Q8IZT6	Q8IZT6	13.2171980634698	13.4007252943557	13.120901648375	13.110359538098	13.3746377445746	13.3018102927847	13.3429957532233	13.2741011860696	13.3599877610887	13.5013521187411
ABCA7	ABCA7_Q8IZY2	Q8IZY2	11.0542193462038	10.5702807863767	11.4182955430816	11.3349818825158	10.6326886685496	11.1439821994961	11.4128173470585	10.9914385970594	11.2453202071529	11.1607165683797
FAM185A	FAM185A_Q8N0U4	Q8N0U4	12.7301440272893	13.0146604221139	12.8039065437894	12.4004600476123	12.6630646067987	13.0016757520424	12.674698807189	12.8335036469224	13.150538394418	13.2787662693164
VKORC1L1	VKORC1L1_Q8N0U8	Q8N0U8	14.4296027319941	14.4800938847807	14.5686422967174	14.4182338145734	14.3092836518837	14.4396703247968	14.5386941940162	14.2282382512245	14.5112079494834	14.4723040589303
GCNT2	GCNT2_Q8N0V5	Q8N0V5	14.5656211563554	14.9026908152546	14.737025956743	14.5968170933805	14.7057110972577	14.9770283593978	15.2842617658953	15.1006997920047	14.955989530225	14.9194866393865
SPG20	SPG20_Q8N0X7	Q8N0X7	16.060356796043	15.826101405987	15.8508808574489	15.72574075245	15.8599896117636	15.4599085605282	15.2209209641653	15.3820469845874	15.4942086048442	15.2907961321316
TTC5	TTC5_Q8N0Z6	Q8N0Z6	15.1816480277211	15.0418356713331	15.0958398585964	15.1254876698423	15.2560810958138	15.1069092867303	15.0638965120598	15.1449340788411	15.1119730822749	15.0299189196411
PUSL1	PUSL1_Q8N0Z8	Q8N0Z8	16.3372037604178	16.2465845451287	16.3455353346565	16.3901853863863	16.346596145044	16.3247082850356	16.2106507361357	16.3045371274261	16.371853626718	16.3126810071405
MIER1	MIER1_Q8N108	Q8N108	14.9132006760107	14.8687090552545	14.7123240753079	14.804914996341	14.8676766304021	15.0093753429072	15.0427688803765	14.9902216992737	14.8062481995357	15.0214209710229
RPTOR	RPTOR_Q8N122	Q8N122	16.8151533192656	16.8906726975476	16.7978300759059	16.8978158988338	16.9590071086521	16.8444183069066	16.802943925763	17.0174030440598	16.914808162049	16.9312005868226
FAM177A1	FAM177A1_Q8N128	Q8N128	14.5578262540054	14.4639847978809	14.6492947333685	14.6816790584372	14.6707633941747	14.7184618164135	14.7114794729207	14.7495457930792	14.7600947498702	14.7777510454277
CNPY4	CNPY4_Q8N129	Q8N129	14.230311087947	14.8093475728326	14.2492980354383	14.2176334735287	14.3580710507332	14.4723040589303	14.8159411865358	14.2985017452356	14.5476141071511	14.4175101384315
TMEM123	TMEM123_Q8N131	Q8N131	12.86321819977	12.7637872995999	12.9820332626055	12.8506067500688	12.8660178451844	13.0904711715317	13.0332409377976	13.120901648375	12.961735899002	13.0438802009751
CNTROB	CNTROB_Q8N137	Q8N137	14.2262782248781	13.8536133526148	14.2317746033174	14.0180618693962	14.0142459174299	14.3185241876404	14.294590017963	14.2027315620048	14.3195471782695	14.261302342943
ORMDL3	ORMDL3_Q8N138	Q8N138	11.7567201826259	11.0850834784133	11.6816922853786	11.7321899575536	12.037386226125	11.8979918595205	11.6990989172235	12.4957719815135	11.7183546816742	11.9342284848036
NAGS	NAGS_Q8N159	Q8N159	11.5443028338875	12.5440815066579	11.0900150174287	11.3996410542185	11.3383241912537	11.5774216319749	13.1473437950611	12.2475605644421	11.1921012406553	11.5226937583109
CCAR2	CCAR2_Q8N163	Q8N163	18.3736710709188	18.3279495022482	18.3383278299727	18.4471868029977	18.4197523819501	18.497870410336	18.3736710709188	18.5437951306872	18.539598841036	18.497870410336
NDUFAF2	NDUFAF2_Q8N183	Q8N183	15.5994227244749	15.7485310409728	15.8851611631675	15.7581144401261	15.5436200756696	15.7994718847147	15.7805065839386	15.6498547156096	15.7421515991127	15.7208995406176
VPS52	VPS52_Q8N1B4	Q8N1B4	17.3108876590975	17.2933517469144	17.26777371163	17.2083245309207	17.2337390967376	17.3607787084881	17.316364717748	17.3576490742898	17.3667266631758	17.3344614450959
NUP93	NUP93_Q8N1F7	Q8N1F7	18.9255404251558	18.9358321508541	19.0857361316942	19.0144861293081	18.9450819505663	19.0783026737893	19.0166589357709	19.1386685260048	19.0892081422115	19.0978331432977
STK11IP	STK11IP_Q8N1F8	Q8N1F8	15.9087203058897	16.0773248733798	16.1848920941076	16.1286441673985	16.1826910881839	16.1326974711956	16.2426914068594	16.0888152386561	16.387131051286	16.1769582606495
ZNF687	ZNF687_Q8N1G0	Q8N1G0	16.4573479796452	16.3852455490183	16.4982638542193	16.5962416951298	16.607237204539	16.7070156813913	16.9154843182584	16.7511296533666	16.7449106784634	16.739658844904
REXO1	REXO1_Q8N1G1	Q8N1G1	13.6910434255601	13.5568622690782	13.9061839571769	13.6161513899107	13.739272125355	14.021660782592	13.9896462844929	13.5273352023598	14.0305375026347	14.1521922267597
CMTR1	CMTR1_Q8N1G2	Q8N1G2	16.6656947211121	16.6279322286992	16.4356662411532	16.5117614101897	16.630202668801	16.724358516863	16.6363539696355	16.8558184102311	16.5387382369927	16.5365472360599
