Feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NCAPH_Q15003_S87	0.0252536674611859	0.0114234493630944	-0.00187046778977497	-0.00283528328931655	0.0112510089912131	-0.0040013753100844	0.00408023178980435	0.00337699133148516	-0.00061029657339584	0.0100393356004871
MORF4L2_Q15014_S71	-0.0191503030748423	-0.00712063261633116	-0.00987347269414038	-0.0110891485909001	0.010751161765879	0.0127574460012518	-0.00241944901458017	0.0189501521902465	-0.00409858702832309	-0.00292288595968944
SEPT2_Q15019_S218	0.00185924942579914	-0.0251903295691227	-0.00201381343987946	0.00872138857253672	0.0153549879619534	0.00345676371714561	-0.00125635077408168	-0.00370502145245418	-0.01481535356144	-0.0144565880139041
NCAPD2_Q15021_S1330	0.00167556612118127	-0.0099072207004341	-0.00947443882340231	-0.0113747926134734	-0.00253897663735433	0.00200764820437812	-0.017779899105961	0.0172727606888683	-0.00683006595565159	0.00767803069880075
NCAPD2_Q15021_S1333	-0.00267136187318433	-0.00276757046554807	-0.00153516543601785	-0.00387470958045216	-0.00415359323850852	0.00097236528386809	0.0160573481532129	0.00345690892389416	0.00387703150393647	0.0208283796965931
SUZ12_Q15022_S546	-0.0119914097329082	-0.0062579367577911	0.0111071626558153	0.00146460467276998	-0.002239338285033	0.0033487959877829	-0.000671224426720864	0.00643150033326157	-0.00879278387306945	0.0141491721048063
R3HDM1_Q15032_S381	-0.022810164126938	-0.0084409057381625	0.00490274182109881	-0.00431538186541467	-0.012758556822404	-0.00429991571093056	6.82650311322634e-05	-0.00330956995000948	0.00179138554790389	0.00378333062093252
R3HDM1_Q15032_S362	-0.0157233437581698	-0.00740065552291271	0.00739169298716625	-0.00355426926404833	-0.00355692221601555	-0.00101021378499955	0.0119824025647101	-0.0197941566809726	-0.0152657158632407	0.00980536035127866
EIF4H_Q15056_S14	-0.0145796866727407	-4.71122422155904e-05	-0.0139789812548037	-0.00502848462302329	-0.00230196829729872	-0.00453573023353599	-0.0127123787588612	-0.00981014783620255	-0.00052605131943232	-0.013758193767243
EIF4H_Q15056_S21	-0.0321724998871855	0.00488529706062285	-0.00361995071402117	-0.0116848189935	0.0187218361619539	0.00253639243173676	-0.0131382576336742	-0.00145853980159452	-0.016769720268901	0.00661719194244612
KIF14_Q15058_S1292	-0.00115469377989465	-0.00463382375935766	-0.0106051016176546	0.00461864085979576	0.0110687762287031	-0.000204736461261716	0.0166408828191265	0.00384766699147888	0.00743916300342023	-0.000370667243894435
PLEC_Q15149_S4382	-0.013557258673257	0.00669419992984276	-0.0062318157223694	0.00826770411585529	-0.0108523756166916	0.00814703360021526	-1.95126620392498e-05	-0.0045092491350786	-0.0108596196641923	0.0140289428556008
PLEC_Q15149_S647	0.00597813970227087	-0.0063125139946646	-0.0044012581615732	-0.00893435335229064	-0.00599941872850158	-0.00175695668058299	0.000280336675819687	-0.00522382746859628	-0.00910273262589826	-0.0137862885207422
PLEC_Q15149_S720	0.00322476881442353	0.00248624930041909	0.00215186214861379	0.00308865171411926	0.00674537913020156	0.0092401493657642	0.00317531563684344	0.0135895245744424	-0.00625376031589776	0.013968799748983
PLEC_Q15149_S4613	0.0187063347379969	-0.00295776913991133	-0.0027750125503894	-0.00642155087346449	-0.00980694653127235	0.0132565911869699	0.0121926002023562	0.0100018906996814	0.0063061811343564	0.00746614418781002
PLEC_Q15149_S4618	0.0011847011038378	-0.000366020533908797	0.00469387319452415	0.00941287206154708	-0.0126983113008956	0.00303426859192351	0.00687931338181416	-0.0072395733559416	0.00348016684979392	0.000132274242554494
PLEC_Q15149_S4622	0.00208371513082688	-0.000392747010619027	0.00307585788382877	-0.0049530521301325	-0.00408663224031922	0.00338500264079275	0.00765943097643185	0.00399116802242407	0.00507766478572608	0.0209986461367548
PLEC_Q15149_S4626	-0.00304870821048096	0.000419410064046726	-0.00648984334314688	-0.0065568581518611	0.000590944409018811	0.00195877754048604	0.00309514918874924	0.00269014266247559	0.00372110433956038	-0.0344550097539104
PLEC_Q15149_S4642	0.00700721421508417	0.00377251036395004	-0.00525212942821491	0.000157891016392836	-0.0140681271623329	0.00215753949370881	-0.00524182906213212	-0.00904179787977191	-0.00389159041905647	0.00717783306554493
PLEC_Q15149_S4670	-0.00576622265302308	0.00311091184991616	-0.00127840891803446	0.00328334261315119	-0.004450507627922	-0.00117406047573025	-0.00129299197049456	0.0027882589060329	-0.00277699450343212	-0.034540059198346
PLEC_Q15149_S4672	-0.0105731685038137	-0.00447087185337415	0.00370136653353124	-0.00564822981085816	-0.00960694083535101	0.00175168951230465	-0.00833277665459744	0.0138260337645759	-0.00244790445989472	-0.0199995373809865
PLEC_Q15149_S4675	-0.00024738081306782	-0.00546762696672253	0.00664416620510895	-0.00773726992710447	0.00440482569925304	-0.00788278174646073	-0.00513406845748329	-0.0106049994017013	-0.00319514785360372	-0.00725135932632168
PLEC_Q15149_S1732	-0.0228076456364431	-0.00600589426023267	0.00137543581040213	-0.000347382064556683	-0.00781335765353264	0.0107337568812106	-0.0071733987572116	0.00610787049331797	-0.00717672573902863	0.000517945476639532
PLEC_Q15149_S4386	-0.0142982388445132	0.00568627701719836	-0.00201442458237601	-0.00793258853823398	-0.0093589426136092	0.00786251359933647	0.00827702784908572	-0.000712935355223432	-0.00106781423342291	0.000300479388622221
PLEC_Q15149_S4396	0.0278034195602977	-0.0050170442425695	-0.0108989811724817	-0.00670977022277226	-0.0037519830788978	-0.000515106290118611	0.0135661237661839	0.00592265478734817	-0.00163782461211589	-0.0137591377640092
PLEC_Q15149_S4400	0.022362781335598	0.014725671364712	-0.0307349216286209	-0.018759715960966	-0.00486274525964856	-0.0143767101045643	-0.0225402316203027	0.00363704924154263	-0.0240244796046091	0.000293802521368649
PCM1_Q15154_S110	0.0126197467554321	-0.00157870880856892	-0.00197400106460642	-0.0103384093130048	-0.0043220143752988	0.0118814662118363	0.0111442810861917	0.00496942363682282	0.000751020236080157	0.0141655544971841
PCM1_Q15154_S872	-0.00556451080182862	-0.00969431746271125	-0.00910341952926351	0.0109164628281075	0.0103951484239037	0.00504137298816868	0.00894912820243544	-0.00193370844592282	0.0222520730083021	-0.00382499462034148
PCM1_Q15154_S65	-0.00894900004248094	-0.000400140812351821	-0.000209384153385394	-0.00164775891863906	-0.00836169834115904	0.00489720608178343	0.00563161604229742	0.00114333057273156	0.0010779621722138	-0.0274901835256861
PCM1_Q15154_S69	0.00314816975605687	-0.00462502272702248	-0.00932272982790901	-0.00258638475766823	-0.000875126263948245	0.000820981986856038	-0.00348423075206405	0.00312634527270208	-0.00616895162448937	-0.0137481536348959
PTPRK_Q15262_S856	-0.015032866421724	-0.00830462607096418	0.0100491423158312	0.0151695759014245	-0.0161801030756452	-0.00567307553057883	0.000217505503301067	0.0157529671199954	-0.00801470780475926	0.000675553298558452
RNPS1_Q15287_S251	0.00355319898479168	0.010592941808765	0.0205092117523989	0.00866715299999735	0.00401432053272089	-0.00778698016386711	0.000110419067789533	0.00515111195016614	-0.00429620798250265	0.0171199675395627
RALBP1_Q15311_S11	-0.000710156354016787	0.0024915888235571	-0.00146363829921905	0.00145232870504459	0.00180481346338977	-0.0142191011781214	-0.00576202004845932	-0.000995425030765605	0.0137608973379814	0.0103065479943787
PCBP1_Q15365_S171	0.000182247508128951	-0.00702295706028184	-0.0110360696911629	0.00164075690463034	0.0018588912892232	0.00247006556309854	0.00291657896537309	-0.014066114361352	0.00536839561100981	0.00652712665426436
PCBP1_Q15365_S173	-0.0179319347297618	-0.00432263507295408	0.00180858397504206	0.00502865682847792	-0.0149475104977099	0.0239083984225277	0.0084845633951198	0.00514675331215833	0.00925239222062811	0.0284528942120853
PCBP1_Q15365_S189	0.00313714844421757	-0.00827142075313335	-0.00371119518951369	-0.0089694911931807	-0.00599077716143184	0.00205786574443718	0.0103389136453897	-0.00201496692949575	0.00248868743628529	0.00703843695086055
PCBP1_Q15365_S190	0.00958997466680301	-0.00580572660306806	0.00277088409909601	-0.00610353736125245	-0.0120375078769214	0.00273365107269136	0.00483736829388211	0.00803732340873117	0.0064925871404506	-0.0340265720382157
TOMM20_Q15388_S135	-0.0152970680868531	-0.0152383930138163	0.00231075420135137	0.00616949459047796	-0.00030733960458399	-0.00111820662223795	0.00345535511717648	-0.00136949354722776	-0.00498743322894239	-0.0070401062394154
SAFB_Q15424_S24	0.00403748469823654	0.00403027160400338	-0.00232010503423693	-0.000808548097296616	-0.0195940105631366	0.00327975343900239	-0.00151569127972581	-0.000143855485284859	0.0143063659447932	0.0145922554285891
PPP1R7_Q15435_S12	0.00887981529595952	0.00169583564599312	0.00658902692164504	-0.000644600897369787	0.00739644949011861	-0.00843027794469385	0.000962269219540449	0.000834638375914113	0.0131569745889235	-0.00706841563037253
SHB_Q15464_S310	-0.00187233126204915	-0.0237672901728625	-0.0024353933557901	0.0123141590781818	0.0364870127487681	-0.0306348803300727	-0.0556575170912431	0.028171086474932	0.0370737269099012	-0.0134685358720812
SHB_Q15464_S166	-0.0177068043165966	-0.0340745892138059	-0.0371099411412568	0.00107098334844696	0.0468998795878042	-0.0212525442512908	-0.0393200244231781	0.0295292092576754	0.0475340390161044	0.00332801020177788
TRIP10_Q15642_S296	0.0050461304568275	-0.00322356677206168	0.00876052923271326	-0.00319736131121596	-0.0119406914965912	-0.0207076754795678	0.000115169458881501	-0.00910451980189523	0.0101109008771401	-0.0104227784870011
TRIP10_Q15642_S299	0.00548999141120611	0.001019993673444	0.00614606439619587	-0.00195974655526627	0.00359925651059519	0.0027714131030025	-0.00282866629014399	0.00094209676987581	-0.00399351977199072	0.0207244317026592
TRIP10_Q15642_S482	-0.0083877234714016	0.00484959977085977	0.01663083970019	0.000717879896121188	-0.00374975728009149	0.010996015595168	-0.00225926655335198	-0.0064865512633627	-0.00562500735015966	0.0346745171175866
PTPN14_Q15678_S314	-0.00626547799053307	-0.00549296504256715	0.00216357053462	-0.00554861996796748	0.000795320508992212	-0.00273141883999262	0.00903823259207251	-0.00100628878245035	0.00166189670811819	-0.0208932856500256
PTPN14_Q15678_S512	8.08051807860587e-05	-0.0033123545573871	0.00637772485997719	0.00153676888526964	0.00426524438848984	-0.00298465212791891	0.00165248787995643	0.0116851307771304	-0.00307413222192867	-0.0034317724821768
PTPN14_Q15678_S578	-0.00377622269900992	-0.00539727380177767	-0.00251861083110754	-0.00558237083553332	0.00042596745251683	-0.000793625730490243	0.000960372539502545	0.0105056744824782	-0.00250183001457371	-0.00323785562492434
PTPN14_Q15678_S594	-0.0141529416826839	-0.00119251505831827	-0.00383544681335998	0.00677784420186049	-0.00549692051114724	0.000745338395253509	0.0064479632807438	0.00117286158027993	-0.0016474750534729	0.0139231542765482
GPR68_Q15743_S353	0.000436944862905543	-0.010898438072535	0.0102010240255633	0.00318883325816734	-0.0283105234056771	0.0147409737832419	0.0183077579819515	0.0211239502689249	-0.045882539181757	0.00770732504069554
MYLK_Q15746_S305	-0.00405105102840722	0.00327594181711192	-0.000541577507360303	0.00138821237265828	-0.00200741212897732	-0.00223947732380787	0.00700472402801328	-0.00028236512915271	-0.00637448121606053	0.0102071092278
MLF2_Q15773_S238	-0.00372146093947893	0.000346923828563538	0.0103133013106237	-0.00236033433908292	-0.0110492192053511	0.0013486040656992	0.00567886169142974	0.00354098341092523	0.00221340626316406	0.00731991941628356
CCDC85B_Q15834_S199	0.00772716391764577	-0.00144135008735185	-0.0104406702736437	-0.00253422853503303	-0.0132298836883783	-0.000446552031020941	0.00798709684716152	-0.00764544292333632	-0.00131320120862129	0.00712476240415395
VAMP3_Q15836_S11	0.00065420337713147	-0.0181332212866732	-0.00106862405994503	-0.0081185609369508	0.0109840462098979	-0.00113122496480621	-0.0205383612978291	-0.0162419543022964	0.00750412067775876	-0.000339655115318853
ZYX_Q15942_S308	0.0149402964409086	-0.000945764345149849	-0.00483314768377143	-0.0100575057882059	-0.00191806268238577	0.0160934769475423	0.0069974271101636	-0.00448103662716959	-0.0116048162051199	-0.0139123128381959
SEPT7_Q16181_S423	-0.00483437883763321	0.00726611657575243	-0.00731463377107439	-0.00733489496886311	0.00366767867197198	0.0119588511590182	0.00113231743495837	0.017942061504978	-0.012990235093023	0.0176472738698112
ADRM1_Q16186_S211	0.0121814899000774	-0.0047468562939328	0.0127627815538237	-0.00818700379908751	-0.00572029739356125	0.0088877924194061	0.0136972217496131	-0.0029860023094933	0.0217182637503097	0.00734436018193154
CCDC6_Q16204_S244	0.0145694756622015	0.00413616237772379	0.00474337558567613	0.00103047800361396	-0.0120324635200633	0.00208769153551722	-0.00996299148911815	0.011305213131515	-0.0187132691423131	0.0110648463142935
PKN1_Q16512_S205	-0.00156415335742717	0.00513950300303409	0.000271592014625376	0.00789723637016477	-0.00462560680734851	0.0114367391767481	-0.00686008026738418	0.00791745177698256	-0.0031507771066073	0.00735605975464244
PKN1_Q16512_S916	0.00684775260129214	0.00242567090853001	-0.0100236927625821	-0.0103484296681899	0.00104728790586457	0.00629553014222071	-0.0012499647838358	0.0137193000603416	0.00838280859601545	0.000505301226671372
PKN2_Q16513_S360	0.00731281188355689	0.00181402012163844	-0.00180526950830305	-0.011479352799122	-0.0298386251092264	0.00121203486177471	0.00374344348093813	-0.00931268336307127	0.00743089089371873	0.0146839558548324
PKN2_Q16513_S603	0.00753081892493545	0.00625646185045815	-0.0199314918185224	0.00767341244291973	-0.0180872560505028	0.00755974737285771	-0.02066412478644	-0.0165780709105058	0.00744971023080547	-0.00297906274163879
PPP2R5E_Q16537_S33	0.00735340550799753	0.0132046407040246	-0.00788528115088191	-0.00313295990742034	-0.00859682761775068	0.000440053945216704	0.0110279282064795	-0.00715899204208868	0.00856009791536797	0.0173858930431307
MAPK14_Q16539_S2	0.0155494089822991	-0.00793890987944487	0.0260500929172442	-0.0161889024485946	-0.0128344960687334	0.000886371501708891	-0.0239051386969554	-0.00163872362094367	0.0149687659367315	-0.0092763538297273
DPYSL2_Q16555_S540	-0.0133561000320834	0.0237001050288834	-0.00798455089333315	-0.0122418103674693	-0.0121353159713062	0.00259844666199196	0.00448979377851105	-0.00442307071299322	-0.00371925623139177	0.0279686846717377
OCLN_Q16625_S310	0.0141080035031939	0.00145939708193782	0.00355590156602465	-0.00927054097936449	0.00426084289535004	0.00322811039063941	-1.80529304630577e-05	0.00734580858810603	0.00598003402499564	-0.0136175052450444
SRSF7_Q16629_S192	-0.00168797913991187	0.00303889659351988	0.00551786199549526	0.00116549643098856	-0.00386211555869402	-0.000424681206551486	0.00285560905579666	0.0135220108400054	-0.0132587593448955	-0.00675836615253952
DBN1_Q16643_S381	-0.0121343331868701	-0.00660447067954971	0.0119518924364733	0.0120373580658785	-0.0122122161944138	0.000161454207195418	0.00574626618859769	0.00819584663808666	0.00668604339888586	-0.0237530866780036
DBN1_Q16643_S142	-0.00604250491079087	-0.0253531187988786	0.0514904782811639	-0.0157550565986649	0.0134395517256412	-0.013879347440767	-0.0306734324581307	-0.0471377477480666	0.0479636146447207	0.00625632445970667
DBN1_Q16643_S337	0.00649663382599818	0.000601137116876947	-0.00834797890170856	-0.0119015709781067	0.00500890371646132	0.00525674835246874	0.0122063054626745	0.0114242729086498	0.0108051086658525	-0.0345018324471021
DBN1_Q16643_S339	0.0167496225027048	0.0074569566270373	0.0250477738721902	0.0333630189637483	-0.0537867250850134	-0.0205947538421268	-0.0199304807689539	0.035115165054862	0.0178826728364577	-0.00438876780632601
DBN1_Q16643_S341	0.00149634359688219	-0.00176870412895595	-0.00300273189732243	-0.00806559451232603	-0.0136883786121903	0.00482331646952971	0.0111283574611807	0.00727424018700887	0.0134644700972182	-0.0165553643103037
IFI16_Q16666_S153	0.00259266642705385	0.00564092059056807	0.00834134949566203	0.00976369289227898	-0.0291863658390768	-0.0225376188159775	-0.00171285765214245	0.00797466888773716	-0.00481036264548357	0.0145323139170636
IFI16_Q16666_S160	-0.0133947753560406	0.014383170693935	-0.00334593299440786	-0.0171572650662733	-0.00109217586448287	-0.0096150496871464	0.012746532845161	-0.00724080714442199	0.00554255094392152	0.0136873477526022
CA9_Q16790_S448	-0.015431553157773	-0.0073400230825766	-0.0068654460970162	-0.0157761895840653	0.00660659828172158	-0.000881618426266692	0.00191826862290724	0.000939517149090144	0.00203638976453979	-0.00692544464629901
TMEM132A_Q24JP5_S529	0.00292746498230541	0.00283913522834449	0.00213669491855772	0.00292860124360023	-0.00954916368387814	-0.00127275225669095	-0.00496688397685001	-0.0101196701176637	0.00199280125542727	0.0139057443559147
PDS5A_Q29RF7_S1195	-0.0112474172422804	0.00333658761464891	0.00570279706464077	0.00384602893507416	0.00652638895940736	0.00756212540222694	-0.000758506303291422	-0.0107359745028182	-0.00499916378594052	-0.0281053388393027
AAK1_Q2M2I8_S678	-0.0176682915254665	-0.000489632525126365	0.00892160338397774	0.0113851412959408	0.00823235808283071	0.00491694070095353	0.0040909611655008	0.0103952089804015	0.00580609839046351	-0.0139279579683066
ERCC6L_Q2NKX8_S1069	0.00386890640228427	0.0146062806022593	0.0100247482174473	0.0112327906377891	0.00677692185769529	-0.00686548371794413	0.0573982110447179	-0.0122090672480017	-0.0224838632109261	-0.0193100023705824
TMEM44_Q2T9K0_S401	0.0130061784836585	-0.017546391412355	0.00682646493314989	-0.00337329528921245	0.0192775885276765	0.0104829311067145	0.0156465030927276	-0.000855617924027592	-0.00338468419869595	0.0061555170485088
TMEM44_Q2T9K0_S472	0.00133786747806341	0.00554001250827592	-0.0130276052526986	0.0142390621662161	0.0371730669869147	-0.00165209324551355	0.0289986166764778	0.00192836084991034	-0.0108160525481185	0.0154954900698017
ATG2A_Q2TAZ0_S1630	0.00634909393860136	2.24197157785711e-05	0.00279504248145943	0.00114346523486714	0.000818847447157023	0.00877726045012729	-0.00169163650302555	-0.00470474082940589	0.00330475427851884	-0.00345583060653754
ATG2A_Q2TAZ0_S1263	-0.00678907940630541	-0.00354104819494381	-0.000447681362522024	-0.00482742892517289	-0.000921510620682379	-0.00259710049108719	-0.0127970890233661	-0.00837222361950427	0.000226421682301199	0.0104257497607517
CWF19L2_Q2TBE0_S479	-0.00629196807535609	0.0216642324623144	0.0212607197498309	0.00977289124102543	-0.0048350427714122	0.0160740217667952	0.00318507009650319	0.00232776433752341	-0.0114248945742346	0.00704439536493959
CTU2_Q2VPK5_S419	0.00837470561490034	0.00214218602674087	-0.0218008996354606	0.0307552141915894	-0.0148094447939267	-0.00556351115541249	0.00657784225275236	-0.0375699790626898	-0.0034009060365939	-0.00437628625491636
LRRFIP1_Q32MZ4_S768	0.00486145730288335	0.00479055333798084	0.00541203445694094	0.0103466456512312	0.00820613085931096	0.00227637015792474	0.00480491482159372	0.0143184273625542	-0.00427258540840078	-9.02302286024939e-05
EML3_Q32P44_S156	-0.0656686105599913	0.0227184029310417	-0.00600087668969725	-0.0567680286065677	-0.0335761352435544	-0.11381613302819	-0.118937887585482	0.098142159215513	-0.0580269382769943	-0.0103843403849556
EML3_Q32P44_S889	0.00533901023841102	0.00980807654162343	0.00410625459789177	0.0350531687743522	-0.0206823595227942	0.00152776628852815	0.00155103063946704	0.0249421176437834	-0.0110967146063641	0.0110779871735818
MAP7D1_Q3KQU3_S446	0.0052003358166827	0.0128596839091773	0.00787182908887494	-0.00862111504814447	0.00342004294286394	-0.0086233947616541	0.000830799433082285	0.00534181130922103	0.000490440605802911	0.00691045121004862
CHD8_Q9HCK8_S1070	-0.00498945879200968	-0.0135225457899499	-0.00858330928899691	-0.0104793396685218	0.0119399606655335	0.00878329171454825	0.00405679482091583	-0.000605527107538017	-0.0207360630459844	-0.000424124871916156
TBC1D25_Q3MII6_S506	-0.00300667224059474	-0.00240326333847375	0.00830037138736372	-0.00302139949360782	-0.00578274757343068	0.00212249634051361	0.0132640081133688	-0.0213682472654063	-0.0229308446693095	-0.000666515657370696
TBRG1_Q3YBR2_S405	0.00621245571583257	0.00746725533205954	0.0110183728572041	0.0012688379573774	0.0134166243161992	-0.0129142452282895	0.00422430877219515	0.0181170916452701	-0.0105324106154378	0.00663100704573788
PLEKHN1_Q494U1_S611	-0.00345798595860985	-0.00252926414586808	0.00735853854162832	0.00158419056987109	0.0132454954264001	0.00759196288652853	-0.00928393464078106	-0.0101629153359842	-0.0015215308801853	0.0030790348099153
TBC1D10B_Q4KMP7_S678	0.0207123541339697	5.54308425816243e-05	0.0102051842643919	-0.00907944370110363	0.00859159478080589	-0.00195972680726173	0.0102932739636228	0.00461716265374727	-0.00547684588370883	0.00309988194775235
TBC1D10B_Q4KMP7_S633	0.0049116956162685	0.00619674456917126	0.0205531621805525	-0.00272107731094405	0.0214946221600211	0.000718493150239421	0.0060811668603044	-0.00220683772259127	-0.0133729671802471	-0.0146735557945462
TBC1D10B_Q4KMP7_S22	0.0221836617217138	-0.00830407711054526	0.00246044586052281	-0.00690622206037522	0.00947812107503101	-0.0106843223585675	0.0168498341274428	-0.0132725499102392	-0.00382204628741216	-0.0112464050932872
ANO6_Q4KMQ2_S256	0.00123675416797634	-0.0032462605471428	0.0101641294378495	0.00254609561883506	0.00567460940454369	0.010172685687201	0.00494516285981942	-0.00557510497523214	-0.0202865189408496	-0.00732538679793459
ARID4B_Q4LE39_S1029	-0.00816164507203077	0.00241894719591192	-0.00407381251201526	0.0090215844067581	-0.0205449009703747	0.0146847700144068	0.00319420530542169	-0.0177054703211652	0.00638693667330938	0.00738194797457461
GRIPAP1_Q4V328_S692	-0.00718714176616329	0.00088064214004357	0.00436599295781616	-0.00707973010568891	0.00123540328305853	-0.00413169946154805	0.00521592465578955	0.00219944254514003	-0.00432927310012579	0.0137660881264234
EPC2_Q52LR7_S538	-0.00685059800251912	-0.0243994309128455	0.0232215616971513	-0.0083575702186377	0.025706230129609	0.0329307530537693	-0.00456839584651167	0.0573570496998443	-0.0245384284197515	0.0181921610193663
EPC2_Q52LR7_S119	-0.0164740924386024	-0.0256808025455825	0.000760613023996328	0.0064576614292408	0.00832565797127184	0.0318393063769733	-0.00794068496106872	0.0455777302718599	-0.0284824698820895	0.000803899246894186
ARHGAP29_Q52LW3_S499	0.0122959873554988	0.00189254736675505	-0.0126856043190957	-0.00531157606961101	0.00535799782148167	0.00465161732603218	0.00374948571317972	-0.00604610945461425	-0.00253971628954297	0.0205663707476566
ARHGAP29_Q52LW3_S1029	0.00802494777499462	-0.00499148984100728	0.00790526026570025	-0.00722605603396929	-0.00351825201621392	-0.00955408095325582	0.00443260108316145	-0.00296986441822974	0.00676748805965897	0.0138832706407405
ARHGAP29_Q52LW3_S552	0.00780420302259055	0.007495199595212	0.000848490339765724	-0.011360130811294	0.00541877333182811	-0.00206784880403831	0.00307046534339514	0.00313037681583059	-0.00465960326943944	0.0137904620140376
ARHGAP29_Q52LW3_S559	0.00319854724935775	-0.00457141133956083	-0.00680092914332084	0.00303331121286188	0.0111535507401352	0.00689448580699674	0.00363637105011618	0.0110844898921005	-0.016383178224318	0.00334262801033757
PDCD4_Q53EL6_S76	-0.0304428019243441	-0.0100762513607616	0.00280868993119721	6.41108483604035e-05	-0.0161916355802097	-0.00404407039082804	0.0138082617231371	-0.00331106795982025	-0.00354689887464634	-0.0102469398492154
PDCD4_Q53EL6_S457	-0.0118396322138017	-0.00650173150934894	0.0202133514993647	0.000713136172254334	-0.00025916827759671	0.00988869200045356	0.0166382594778302	0.010270915508375	-0.00527119078501479	-0.0311319028678758
AGPAT9_Q53EU6_S68	-0.0186396032108237	-0.00124647133319174	0.00770586356147604	-0.000583433813595606	-0.0120185767413177	-0.00184992404770672	-0.0033718111244309	0.00201450129279967	0.0102639707408878	0.0143927469027905
C17orf85_Q53F19_S25	0.00250749036512696	-0.00324601530882352	-0.00157482297663961	0.000689837216617193	-0.0170364005836246	-0.00128009618040868	0.000496850342706017	0.00784880054907825	-0.00974261919399505	-0.0028150739102943
USP39_Q53GS9_S46	0.00394018989792476	0.00299098070236377	0.00946830404403098	-0.00268441656150019	0.00602922024554306	-0.00116056640060142	-0.00136796959947867	-0.00145420469283235	0.00184425550069791	-0.0105477193268198
USP39_Q53GS9_S82	-0.00315020627842502	-0.00333527607311551	0.00917106639264205	-0.00469639895634321	0.0111156268299747	0.00648046729768994	0.00994816983101738	0.0053168199417619	0.00144383834356038	0.0135876681835511
PLEKHG4_Q58EX7_S64	-0.0065777658815798	-0.0131582792898655	-0.021111332473025	-0.024348797294413	0.00513653876445233	0.00569841743869025	0.00779525293475286	-0.00844635286021219	0.0169581699010281	0.0173723810412851
DCAF6_Q58WW2_S850	0.01314027740214	0.00379109237447961	-0.0164012361360428	0.00179652078467527	-0.000422848978656967	0.00344063069217209	0.0130526572068967	0.0112075549023717	0.0221402397767589	-0.00309635953981983
DCAF6_Q58WW2_S336	0.00359094444686875	0.00649045987500974	-0.00973630521320865	0.0149021683749278	0.0119660384768173	0.00912746853950188	0.0101883824562694	0.0253655092669265	-0.00832135135247209	0.00343803277964605
DCAF6_Q58WW2_S657	0.00177153864774421	-0.000847236109382526	-0.022108316379468	0.0157084479244197	-0.00479344622718006	0.0124059080574277	0.0100261428045387	0.00331856652631471	0.0141202651895308	-0.0135285640534061
ZNF326_Q5BKZ1_S56	-0.0330685456544664	0.00839711631624668	0.009569842264212	0.0163046734030138	-0.00302056221867731	-0.011818605583817	-0.00327915789724653	-0.0414716048899976	0.000168073578853587	0.0129496014365747
NOM1_Q5C9Z4_S139	0.00608171764124662	-0.0185109819832698	0.0157632234008599	0.0161284165303112	0.00447367172650606	-0.00784240057167897	0.000368835314650163	0.00323617791066455	0.000449143475508494	0.0170167221789235
NOM1_Q5C9Z4_S114	-0.0490681657191887	-0.0392714890376968	0.0179348985776106	0.0335462040885079	0.0477511755238136	0.0330777752390486	0.0205526082549594	0.000935991121082385	-0.0275942847071862	0.00168686827969991
TCEAL3_Q969E4_S121	0.00147226217405758	-0.0281431579116542	-0.0242300671067264	0.0191126888704333	0.0150249719320214	-0.00736940234824483	-0.00345147930033326	0.0177163462843902	0.0111044757318077	0.00341441002056142
PPP6R3_Q5H9R7_S579	-0.00618461018416735	0.00899587434273906	0.0116860827821783	-0.00148818717026534	-0.0074974105373587	0.00658075630183952	0.019468777223791	-0.0166419928292795	-0.00971034426305266	0.0099422222125087
MTX3_Q5HYI7_S311	-0.0016864270518682	-0.00232175403933817	0.0088601180309189	-0.00801288032843571	-0.00986455912349673	0.010975859157012	0.0151388063658877	-0.00137585010164009	-0.010709451888695	-0.00324244206583262
MTX3_Q5HYI7_S284	0.00078511642293216	0.00252454628134191	0.0107422486811457	-0.0100989682675504	-8.38563651357922e-05	-0.00495362919866803	0.00549602217318829	-0.00616872941301039	-0.00709340764769609	-0.00720148822770153
FAM76B_Q5HYJ3_S338	-0.0155194742260153	-0.00203717419328421	-0.0189751239941606	-0.0100300971000848	-0.00550233776802249	0.00493587361140375	0.0171590522805405	-0.000666548906036897	-0.00173117192989481	-0.0138063701997088
MIA3_Q5JRA6_S1706	-0.0180177041948587	-0.0109721185206378	-0.0083171090378685	0.00842280774877077	-0.013490008574665	0.00320122700400071	-0.00992836170361311	0.0260714754573643	-0.0179742743339527	0.0114131179475012
TJAP1_Q5JTD0_S545	0.0163943224009747	-0.0329398065803341	-0.00820857370108503	-0.000665263314610035	-0.0138103568102622	-0.00159010922210137	-0.00381922361734938	-0.0053558363490456	-0.0128503559350643	-0.0101368674944121
RRP12_Q5JTH9_S1080	0.00954769498001697	-0.00628132600366087	-0.00338288064041918	0.0205402984549705	-0.0216952238520132	0.00627324580856859	0.0213849142466136	-0.0156973624750171	0.00817946266787024	-0.00687016951320885
TOR1AIP1_Q5JTV8_S135	-0.00931602667937876	-0.00115475799254219	0.00230081650271574	-0.00949007943698336	0.00385975796708459	-0.0125427660504252	-0.0073147555095156	-0.00948382173104631	0.00421886555009019	-0.000263445651973368
