GeneName	pValue	rank	DataSet
C7orf43	0.000916323428891435	-2.33753395715793	Proteomics
SRXN1	0.000917216772845595	-2.33741266802143	Proteomics
ADPRHL2	0.000918128749476853	-2.33728276739243	Proteomics
CASP3	0.000920517220430339	-2.33645592542027	Proteomics
NUDC	0.000922919736448692	-2.33583930417741	Proteomics
DHRS1	0.000923104544294081	2.33583930417741	Proteomics
KPNB1	0.000924849044260008	-2.33532020315544	Proteomics
PSMA2	0.000926547562399928	-2.33485436845263	Proteomics
TPBG	0.000927123920875073	-2.33485436845263	Proteomics
TAOK1	0.000932507891740125	2.33263987724075	Proteomics
PTK7	0.000935669136942855	2.33147011937416	Proteomics
PLEKHA5	0.000937132860262553	2.3311570548784	Proteomics
ACSF2	0.000937637156982053	2.3311570548784	Proteomics
HIF1A	0.000941052221068237	2.3303303204975	Proteomics
MICAL3	0.000942102804211919	-2.3303303204975	Proteomics
BMPR1A	0.000942156067492934	-2.3303303204975	Proteomics
CD276	0.000942631804116257	2.3303303204975	Proteomics
CALD1	0.00094310015358462	-2.3303303204975	Proteomics
DPY30	0.000943835903467088	2.3303303204975	Proteomics
KMT2B	0.000943958916900932	2.3303303204975	Proteomics
THSD4	0.000945178775131325	-2.33006742541639	Proteomics
AAGAB	0.000947126760540833	-2.32947104637638	Proteomics
WASH3P	0.000949863412445889	-2.32851555828778	Proteomics
TALDO1	0.000952801925473581	-2.32748982258519	Proteomics
COL6A2	0.00095341375237913	-2.32748982258519	Proteomics
SF3A3	0.000956238467673867	2.32717740086852	Proteomics
TTC7A	0.000956451351096568	2.32717740086852	Proteomics
DDAH2	0.000956710259964863	-2.32717740086852	Proteomics
AKAP5	0.000957731271820383	2.32701030763557	Proteomics
IST1	0.000958680721576123	-2.32687592350825	Proteomics
EVPL	0.000959760410621843	2.32686666407631	Proteomics
SMC6	0.000960007293843513	2.32686666407631	Proteomics
FUBP1	0.000961179056708806	2.32663223542532	Proteomics
CTPS2	0.000962560380729503	-2.32630368999949	Proteomics
CCDC43	0.000966596416906982	-2.32478142794819	Proteomics
ZBTB44	0.00096730755368461	2.32475676635751	Proteomics
GALNT2	0.000968628225995789	2.32445876201982	Proteomics
RPN2	0.000972262749101558	2.32360962766397	Proteomics
SAT2	0.000972475359550926	-2.32360962766397	Proteomics
DSCR3	0.00097249789154433	-2.32360962766397	Proteomics
PYROXD2	0.000976180743518838	2.32226179965368	Proteomics
CUX1	0.000978699630354426	2.32143615312264	Proteomics
FAR1	0.000982823724390396	2.32010314777212	Proteomics
IDH3A	0.000983034857740032	2.32010314777212	Proteomics
SIRT6	0.000987839367595721	2.31827868327467	Proteomics
PLXNA3	0.000994453186238952	2.31567341937817	Proteomics
ZMAT5	0.000996989066487066	2.31516834454008	Proteomics
SPRED1	0.000997337851253802	2.31516834454008	Proteomics
MTG2	0.000997623075438653	2.31516834454008	Proteomics
LRSAM1	0.00099861901818477	-2.31502696051498	Proteomics
EFEMP1	0.00100067072068235	2.31442736712214	Proteomics
SUPT16H	0.00100199302359515	2.31414543267583	Proteomics
EIF2S2	0.00100511552646672	-2.31308552369074	Proteomics
HPS6	0.0010102977672692	-2.31114329194311	Proteomics
METAP1	0.00101377591060191	-2.30994170246169	Proteomics
VASN	0.00101553855203267	2.30947804468851	Proteomics
ZAK	0.00101860997041881	-2.30871314058388	Proteomics
MCL1	0.00101869063812002	-2.30871314058388	Proteomics
TFAM	0.00102501004524308	2.30648811957907	Proteomics
SYNM	0.00102529196946277	2.30648811957907	Proteomics
CCDC167	0.00102829610176969	2.3055073054517	Proteomics
TRIM14	0.00103150780368503	2.30444260317568	Proteomics
NCAPH2	0.00103285774934145	2.30416404196696	Proteomics
STUB1	0.00103355965023068	-2.30415824839259	Proteomics
TNFRSF10D	0.00103508673954134	-2.30397081474422	Proteomics
PLS3	0.00103538265079594	-2.30397081474422	Proteomics
HMOX1	0.00103725555625933	2.30347459205817	Proteomics
MOSPD2	0.00103972215831169	-2.30273153423079	Proteomics
AKR1C3	0.00104241796084968	-2.30219434157882	Proteomics
GNL1	0.00104247045683386	-2.30219434157882	Proteomics
MON2	0.00104308274256654	-2.30219434157882	Proteomics
ZDHHC18	0.00104451415063558	2.30188648131683	Proteomics
CXXC1	0.0010515212292613	2.29927028123356	Proteomics
SRSF1	0.00105675581682785	2.29740100613598	Proteomics
AP3M2	0.00105899105544538	-2.29677049809872	Proteomics
CPSF6	0.00106200517843743	2.29582310277024	Proteomics
SEC62	0.00106275570347023	2.29580305049087	Proteomics
IRF3	0.00106440245228526	-2.29541719685868	Proteomics
SLC35F5	0.00107048218360101	2.29322999922452	Proteomics
GBE1	0.00107660888536745	-2.29103767380418	Proteomics
AP4B1	0.00107750874152788	-2.29096083372338	Proteomics
RBM39	0.00107931654927538	2.2905186137673	Proteomics
SSRP1	0.00108546927681894	2.28833554040074	Proteomics
MFAP1	0.00108877248264553	2.28739131515463	Proteomics
POMGNT1	0.00109038096021665	2.28739131515463	Proteomics
DPH2	0.00109055128540016	-2.28739131515463	Proteomics
TTC17	0.00109069266014652	-2.28739131515463	Proteomics
SPOP	0.00109203537331229	2.28717490403337	Proteomics
AAMDC	0.00109266742277745	-2.28717490403337	Proteomics
ADCK4	0.00109588251653326	2.2864132053486	Proteomics
TP53I11	0.00109601914932746	2.2864132053486	Proteomics
SPEN	0.00109812904631385	2.28586191373313	Proteomics
THOC7	0.00110596351047039	2.28305825437543	Proteomics
CABIN1	0.00110932829514721	2.28202253682634	Proteomics
GNB2	0.00111125371761628	2.28155278999159	Proteomics
EWSR1	0.001116808867326	2.2796703680927	Proteomics
ACADS	0.00111898093667408	2.2791095540226	Proteomics
PNPLA4	0.00112311344014496	2.27791129971206	Proteomics
TFIP11	0.00112353454426237	2.27791129971206	Proteomics
USP20	0.0011244560923845	2.27783769565488	Proteomics
SMG9	0.00112532865152573	-2.27778310544643	Proteomics
DDX42	0.00113303298891689	2.27510202806927	Proteomics
HSPA1B	0.00114057397112529	-2.27250304434587	Proteomics
BLM	0.00114206943033435	-2.27221572876277	Proteomics
NSF	0.00114333992344678	2.27201441951426	Proteomics
RPL5	0.00114543911242436	2.27163822100253	Proteomics
CPTP	0.00114581400119117	-2.27163822100253	Proteomics
GAPVD1	0.00114916777744587	-2.2706499116849	Proteomics
HELZ2	0.00115242226041246	2.26970253711097	Proteomics
GTF2IRD1	0.00115366772935046	2.269514073746	Proteomics
PAAF1	0.00115459234813731	-2.26944660481688	Proteomics
MAPK1	0.00115779105319503	-2.2686397454471	Proteomics
MAPKAPK3	0.00115823294621502	-2.2686397454471	Proteomics
CASZ1	0.0011610746835311	2.26785542328198	Proteomics
KMT2D	0.00116810523518243	2.26551334740111	Proteomics
PCYOX1	0.00117078465728323	2.26479785395832	Proteomics
PLXNB3	0.00117250594164779	2.26443920321018	Proteomics
RNF20	0.00117381135124724	2.26423514966398	Proteomics
TOMM40	0.00117491666220965	2.26410541174488	Proteomics
TOR4A	0.00117601332688954	2.26399614298581	Proteomics
OTUD6B	0.0011774543274768	-2.26399614298581	Proteomics
NOLC1	0.00117747668740126	2.26399614298581	Proteomics
PPIL1	0.00118527062765822	-2.26160083503675	Proteomics
PHF2	0.00118550681941449	2.26160083503675	Proteomics
PEX1	0.00118758617283489	2.26111770761037	Proteomics
CAPZA2	0.00119145462771221	-2.26001688583	Proteomics
KIFAP3	0.00119212368907926	-2.26001688583	Proteomics
NADK2	0.0011941597523133	2.25984892559425	Proteomics
PARVA	0.00119470597282644	-2.25984892559425	Proteomics
CHTOP	0.00119487092851252	2.25984892559425	Proteomics
RNF130	0.00120067640471397	-2.25802082949505	Proteomics
MOGS	0.00120363343563194	2.25738247717534	Proteomics
AK4	0.0012039752794341	2.25738247717534	Proteomics
SLIT2	0.00120860648002717	-2.25622686623223	Proteomics
PARP4	0.00120872002843934	-2.25622686623223	Proteomics
ATG5	0.00121576967921257	-2.25397728198	Proteomics
STOML2	0.00121656085597818	2.25397058163643	Proteomics
AP2M1	0.0012178561221088	2.25385767723758	Proteomics
ABCA1	0.00121842240968345	2.25385767723758	Proteomics
COPS8	0.00122112628806771	-2.25317028017733	Proteomics
HDAC3	0.00122462697326516	2.25223889322741	Proteomics
ELP5	0.00122529893418497	-2.25223889322741	Proteomics
SLC38A7	0.0012265181479159	-2.25208175341364	Proteomics
WDR82	0.00123468575053231	2.24947390518377	Proteomics
TMEM237	0.00123628536931733	2.24918604721543	Proteomics
CHCHD4	0.00123847571032537	2.24904922988549	Proteomics
EXTL3	0.00123870459413549	2.24904922988549	Proteomics
SYNE3	0.00123901856893598	2.24904922988549	Proteomics
DLAT	0.00124463862818194	2.24735751329878	Proteomics
MSL1	0.00125217711111223	2.24511822499863	Proteomics
DRG2	0.00125264939857666	-2.24511822499863	Proteomics
GPN1	0.00125900914295699	-2.24319210236102	Proteomics
PSMF1	0.00125990224727742	-2.24315719108231	Proteomics
AGPAT6	0.00126341686647917	2.24222025503767	Proteomics
ASNA1	0.00126492503796809	-2.24200103463965	Proteomics
CD59	0.00126564277547049	2.24200103463965	Proteomics
GLO1	0.00127240968700257	-2.23995758262867	Proteomics
C19orf66	0.00127547733948761	-2.23918400182384	Proteomics
PON2	0.00127815737459727	2.23854444803378	Proteomics
DNAJC25	0.00129109966028935	2.23467553335211	Proteomics
IKBIP	0.00129120973703269	2.23467553335211	Proteomics
SCPEP1	0.0012982664522218	2.2325800097948	Proteomics
RBBP5	0.00130177762986225	2.23167838971378	Proteomics
CAB39	0.00130401275806519	-2.23129245550341	Proteomics
KIAA0100	0.00130456261539115	2.23129245550341	Proteomics
SGSH	0.0013063454898297	2.23121870330817	Proteomics
PNKD	0.0013064121038021	2.23121870330817	Proteomics
ERBB2	0.00130811751344674	2.23092264280308	Proteomics
PPT1	0.00131055423145021	-2.23038474178357	Proteomics
C1orf109	0.00131413748213055	-2.22946910391005	Proteomics
GPC6	0.00131581180406976	2.22918612800797	Proteomics
ZNF318	0.00131870212496904	2.2285030320346	Proteomics
CCDC124	0.0013220724698603	-2.22778514919938	Proteomics
PTTG1IP	0.00132252457346179	-2.22778514919938	Proteomics
BAZ1B	0.00132907620491136	2.22594264850832	Proteomics
POFUT1	0.00132979514763166	2.22594264850832	Proteomics
GPX1	0.00133081135062616	-2.22587989233013	Proteomics
WDR33	0.00133440786154945	2.22497662654633	Proteomics
SLC25A28	0.00133661218086119	2.22452846729058	Proteomics
ATRAID	0.00133962852910093	2.22404607442518	Proteomics
TFDP1	0.00133975268579968	2.22404607442518	Proteomics
SERINC3	0.00134151747497596	-2.223742542276	Proteomics
GOLGB1	0.00134381037556299	2.22326888691082	Proteomics
CYP27A1	0.00134478541459042	2.22322172175082	Proteomics
KCTD5	0.00135535538408762	2.22008919651411	Proteomics
ATP6V1D	0.00135750638201034	-2.21966800691949	Proteomics
NSMCE2	0.00136353950136383	2.21825889197093	Proteomics
IWS1	0.00136401362985294	2.21825889197093	Proteomics
FRAS1	0.00136443396869112	-2.21825889197093	Proteomics
PIGA	0.00136569127834915	-2.21812572666791	Proteomics
SLC25A12	0.00136849091184309	2.21750302872288	Proteomics
POLRMT	0.00136964417027269	2.21745713330898	Proteomics
TRAPPC8	0.00137031587729091	-2.21745713330898	Proteomics
LRRIQ3	0.00137707713903344	2.21558574784289	Proteomics
WRAP73	0.00137985664243477	2.21523696004966	Proteomics
UBQLN1	0.00137987248300326	-2.21523696004966	Proteomics
RAPGEF2	0.00138126143008029	-2.21506573413843	Proteomics
IL18	0.00138492417151746	-2.21419027170086	Proteomics
THADA	0.00138574164797296	-2.21419027170086	Proteomics
ABCC3	0.00138846750502553	-2.21384214614032	Proteomics
ABL2	0.00138854727166667	-2.21384214614032	Proteomics
SF3A1	0.00139267735205646	2.21281719698083	Proteomics
ELP3	0.00140448698411169	-2.20941472427837	Proteomics
GBP4	0.00141002145662493	2.20797129333513	Proteomics
COMMD3	0.00141280241053291	-2.2075157276031	Proteomics
PAG1	0.00141329144233461	2.2075157276031	Proteomics
POLR2E	0.00141408018500281	2.2075157276031	Proteomics
GALNT4	0.00141606817797383	2.20716952950836	Proteomics
TMEM259	0.00141876587193651	2.20660672810862	Proteomics
ASB1	0.00142278943000489	-2.20582097296577	Proteomics
CDYL	0.00142306109184821	2.20582097296577	Proteomics
TMEM120A	0.00142674421252244	-2.2050322697048	Proteomics
MAF1	0.00142737690498451	-2.2050322697048	Proteomics
TAF15	0.00143006610935946	2.2044777904276	Proteomics
APOB	0.00143309111537914	-2.20382291203865	Proteomics
SNRNP35	0.001435465647544	2.20336656347766	Proteomics
TPR	0.00143920896429203	2.20249800472628	Proteomics
DDX39A	0.00144604898670258	-2.20070118899469	Proteomics
CBX4	0.00144799995164818	2.20037782307789	Proteomics
MORF4L1	0.00145027423092575	2.19995825791614	Proteomics
GINS4	0.00146500384520747	2.19583148345414	Proteomics
NCOR1	0.00147787574613853	2.19229402820108	Proteomics
TCP1	0.00147897531803723	-2.19223256815957	Proteomics
NUCKS1	0.0014813902888733	2.19192822399741	Proteomics
ZFX	0.00148179418872047	-2.19192822399741	Proteomics
RAB3GAP2	0.00148674127080995	-2.19074178669188	Proteomics
ATF1	0.00148912816723328	2.19030602136456	Proteomics
CYSTM1	0.00149125370337653	-2.19005975102131	Proteomics
PNPLA6	0.00149176258651692	2.19005975102131	Proteomics
MYL1	0.00149902432322314	-2.18821122853588	Proteomics
S100A11	0.00150519522034787	-2.18668736812152	Proteomics
PAK4	0.00150658306892107	2.186547250671	Proteomics
PRKAR2A	0.0015166635479364	2.18413076088655	Proteomics
DCTD	0.00151680368200245	-2.18413076088655	Proteomics
CERS6	0.00152181951606198	2.18295665371645	Proteomics
YIPF3	0.0015292180253662	-2.18110990713425	Proteomics
MRGBP	0.00153693540271023	2.17918305887454	Proteomics
PDCD10	0.00153881067603482	2.17891268559751	Proteomics
TYSND1	0.00154183726048344	2.17831838787627	Proteomics
SNAP47	0.00154470801813319	2.17776941766036	Proteomics
CLCN6	0.0015614337221501	-2.1733510036051	Proteomics
STMN1	0.00156436840861714	-2.17292067769182	Proteomics
EXOC8	0.00156484345496973	-2.17292067769182	Proteomics
PLXNA2	0.00156820393080853	-2.17224731536966	Proteomics
SNX24	0.00157245186717376	-2.17133061744741	Proteomics
TFEB	0.00158013235974322	2.16947248203794	Proteomics
TIMP3	0.00158224841378215	-2.16914909826222	Proteomics
MED8	0.00158538611274954	2.16870900424756	Proteomics
TOMM20	0.00158573254782368	2.16870900424756	Proteomics
CDC5L	0.00159193541393361	2.16727086021546	Proteomics
FLII	0.00160007286632724	-2.16554520309004	Proteomics
SH2D5	0.00160016719809562	-2.16554520309004	Proteomics
TWISTNB	0.00160671006748298	2.16402995467684	Proteomics
WNT5B	0.00162180085589395	-2.16022669544239	Proteomics
LYRM1	0.00162600898797025	2.15935787824425	Proteomics
RC3H1	0.00163492097188833	-2.15724050324987	Proteomics
MST1R	0.00163926162929149	-2.15634529122433	Proteomics
UFC1	0.00164023753551621	-2.15634296378464	Proteomics
PAPLN	0.00164863580462748	2.15438097683487	Proteomics
NOTCH3	0.00165108633392786	-2.15399176517268	Proteomics
MAN1B1	0.00165322260328303	2.153685906451	Proteomics
GNB1L	0.00165947916671652	-2.15230097879765	Proteomics
OXR1	0.00167033501334691	-2.14972459079624	Proteomics
RPP40	0.00167518638867834	-2.14872028217185	Proteomics
PAFAH1B2	0.00169099106307834	-2.1450720238571	Proteomics
ATPIF1	0.00169130303652575	2.1450720238571	Proteomics
EHBP1	0.0016943502945337	-2.14454504286036	Proteomics
RILPL1	0.00169940280875194	-2.14350655713497	Proteomics
TKT	0.00170375248444614	-2.14268754403972	Proteomics
COMMD8	0.00170460667337075	-2.14268754403972	Proteomics
LARP6	0.00170607314415796	-2.14257458234723	Proteomics
RAB8B	0.00170704665168837	2.14257458234723	Proteomics
PDPR	0.00171114951875298	2.14178591208645	Proteomics
SEMA3C	0.00172498645645011	-2.1385419327536	Proteomics
PITHD1	0.00174300452743228	-2.13428270979727	Proteomics
AP5S1	0.001744809209777	-2.13414149048525	Proteomics
RSBN1L	0.00174560708486469	2.13414149048525	Proteomics
GCNT2	0.00174703888676498	2.1340408660147	Proteomics
PHRF1	0.00174804774772176	2.1340408660147	Proteomics
PABPN1	0.00174954811822051	2.13392113002961	Proteomics
DOCK11	0.00176087777525731	-2.13137052661789	Proteomics
KPNA3	0.00176239478181141	-2.1312491106619	Proteomics
SMPDL3B	0.00177483747817409	2.12844614146886	Proteomics
RNF19A	0.00177771029979844	-2.12799602047071	Proteomics
NACC1	0.00178417273706549	2.12667224058997	Proteomics
HDAC6	0.00178623442603195	-2.12642266825337	Proteomics
TWSG1	0.0017873238179209	2.12640971860462	Proteomics
CPSF7	0.00179347164147016	2.125461920542	Proteomics
INTS5	0.00179359895079116	2.125461920542	Proteomics
ILK	0.00179434388764281	-2.125461920542	Proteomics
DNAJC7	0.00179590666091228	-2.12533509406504	Proteomics
TSR2	0.00179730808979181	-2.12524743604644	Proteomics
TES	0.00181196106345707	-2.12197921254594	Proteomics
CORO7	0.00181297801282495	-2.12197921254594	Proteomics
EHMT2	0.00182085782075587	2.12038415399935	Proteomics
MTIF2	0.0018217500963181	2.12038415399935	Proteomics
SENP1	0.00183136299950976	2.11834890560364	Proteomics
UBE2V2	0.00183354142722538	-2.11808285595604	Proteomics
POLDIP2	0.00183563328182626	2.11783775718714	Proteomics
COL4A2	0.00184265346942395	2.11642996492714	Proteomics
APEX1	0.00185288211599944	-2.11427565449074	Proteomics
RWDD4	0.00185821606382064	-2.11327690017466	Proteomics
PNPO	0.00186078034387366	-2.1129275233432	Proteomics
MON1B	0.0018639995228302	-2.11251344780699	Proteomics
MYL12A	0.00186469497859514	-2.11251344780699	Proteomics
FBXO28	0.0018664667787136	2.11235007830086	Proteomics
GNE	0.00187623358230495	-2.11033238827235	Proteomics
MRPL40	0.00187953435491666	2.11009553702697	Proteomics
FBXO45	0.00187998207664005	2.11009553702697	Proteomics
ODR4	0.00188145601337409	2.11009553702697	Proteomics
SH3KBP1	0.00188156027130759	-2.11009553702697	Proteomics
NDUFAF7	0.0018834596795304	-2.10990558329495	Proteomics
MPP1	0.00188888189623671	2.10890520391997	Proteomics
PPP1R11	0.00189062717649967	-2.10875206755484	Proteomics
INPP4A	0.00189438313825237	-2.10813795867068	Proteomics
PRPSAP1	0.00189624401041416	-2.10795922903836	Proteomics
CPPED1	0.00189771800773527	-2.10786930411871	Proteomics
HLA-C	0.00190351668257767	2.10696630028241	Proteomics
CPSF1	0.00190383507288739	2.10696630028241	Proteomics
VPS37C	0.00190528948025741	-2.10688176317562	Proteomics
SMPD1	0.00191000435006954	2.10605534511271	Proteomics
PTPN2	0.00191241786211405	2.10575373844885	Proteomics
SLIRP	0.00191541393498034	2.10532057531911	Proteomics
RABL3	0.00191796240405743	-2.10498967622589	Proteomics
TSC22D2	0.00192063930683413	2.1046303616467	Proteomics
FBXO6	0.00192314337245317	-2.10447886461506	Proteomics
TADA2B	0.00192348900048163	2.10447886461506	Proteomics
HNRNPK	0.00192595543490023	2.10416832758846	Proteomics
ARHGAP17	0.00193235458735097	-2.1029735890309	Proteomics
MGME1	0.001936653632888	2.10232107423002	Proteomics
FAF2	0.00193745052312785	2.10232107423002	Proteomics
SOD3	0.00194674321229501	-2.10048845926219	Proteomics
SVIL	0.00195285438483365	2.09937256200944	Proteomics
ITGA6	0.00195607363154534	2.09890238086968	Proteomics
ATAD2	0.00197159448238961	2.09571500353003	Proteomics
MTMR6	0.00197347434399405	-2.09554599275813	Proteomics
PCCA	0.00198127959862437	2.09407645180999	Proteomics
HBS1L	0.0019862777714314	-2.09322684105092	Proteomics
THOC6	0.00198938219097359	2.09282945356784	Proteomics
NAV1	0.00199048805150589	2.09282945356784	Proteomics
ROCK2	0.00199145435450814	-2.09282945356784	Proteomics
TMEM56	0.00199292350282149	2.09275323544047	Proteomics
ARFGEF2	0.00199473748238895	-2.09260203306299	Proteomics
NUDT16	0.0020020149953177	-2.09140313773199	Proteomics
ELP6	0.00200249789144624	-2.09140313773199	Proteomics
MAN2A2	0.00200831097098107	2.09038775133148	Proteomics
LAMA3	0.00201511586491977	-2.08916206025244	Proteomics
SETD1B	0.00202993928955469	-2.08622226713267	Proteomics
CCAR1	0.00204049951971244	2.08421191763712	Proteomics
RBMXL1	0.00204583465159218	2.08354702306392	Proteomics
RPS16	0.0020459130829353	2.08354702306392	Proteomics
CSPG4	0.00204801240389563	2.08334431035825	Proteomics
FERMT2	0.0020521204421884	-2.08281729497083	Proteomics
PSMB1	0.0020527902314548	-2.08281729497083	Proteomics
ZMYM2	0.00205913320507752	2.08171970959565	Proteomics
ZNF580	0.00206854187261776	2.07998198416581	Proteomics
PPP6C	0.00207530330616163	-2.07880673698456	Proteomics
SLC7A5	0.00207854673143973	-2.0783704012641	Proteomics
COPA	0.00209196745953356	-2.07583921631649	Proteomics
SCLY	0.00209302460156705	-2.07583921631649	Proteomics
EEF1E1	0.00209630505728949	-2.07540054330279	Proteomics
CASP6	0.00209841905001769	-2.07520414687759	Proteomics
RTCA	0.00210082620914708	-2.07494744795729	Proteomics
MUT	0.00210306205555412	2.07472656095436	Proteomics
GMPR	0.00210434397260136	-2.07470285839482	Proteomics
CRNKL1	0.0021145043803172	2.07285180607378	Proteomics
EPS15	0.0021304143649444	-2.06983698646051	Proteomics
USP33	0.0021355343559808	2.06903504534733	Proteomics
RPL9	0.00213716373050807	2.06894421935308	Proteomics
PPOX	0.00214210905722559	2.06835085976894	Proteomics
MAP4K4	0.00214245431090075	2.06835085976894	Proteomics
PSIP1	0.00214450066645691	2.06817625134392	Proteomics
ARHGAP29	0.0021473579982448	-2.06783785816033	Proteomics
UGGT1	0.00214902168029535	-2.06774125848723	Proteomics
TNPO2	0.00215524325838197	-2.06709322593798	Proteomics
PSMG2	0.0021560799272371	-2.06709322593798	Proteomics
HSDL1	0.00215626256517216	2.06709322593798	Proteomics
RUNX1	0.00215698179801467	2.06709322593798	Proteomics
ABCC4	0.0021604889510646	-2.06662673969392	Proteomics
IFI35	0.00216549113313182	-2.06635738126551	Proteomics
SUGP1	0.00216599050201182	2.06635738126551	Proteomics
HIST1H4A	0.00216757333304218	2.06635738126551	Proteomics
ZADH2	0.00216803106411856	2.06635738126551	Proteomics
IL10RB	0.00216850865521096	-2.06635738126551	Proteomics
LMO7	0.00216909886817273	2.06635738126551	Proteomics
DCTPP1	0.00217015780314728	-2.06635738126551	Proteomics
RNF185	0.0021724220847775	2.06614252164249	Proteomics
AIM1	0.00217815808874475	2.06523523795141	Proteomics
LUC7L3	0.00217939398245324	2.06522666194235	Proteomics
RRP9	0.00218254962090595	2.06483592711316	Proteomics
PLS1	0.0021860705993996	-2.06437338406403	Proteomics
PVR	0.00218755852318464	2.06431527133091	Proteomics
VCPIP1	0.00219746582830381	-2.06259007601813	Proteomics
CDK11A	0.0022103210119174	2.060361532356	Proteomics
USP4	0.00221118354914416	-2.060361532356	Proteomics
CSE1L	0.00221272203898457	-2.06029633184964	Proteomics
DGCR2	0.00221613224165524	-2.05986425843585	Proteomics
MSRB2	0.00222148896220748	2.05905237915622	Proteomics
IMPDH1	0.00223059551478231	-2.05751219372509	Proteomics
UBA5	0.002236767125705	-2.05654859788388	Proteomics
MFSD8	0.00224033053567036	-2.05623009252267	Proteomics
AQP5	0.0022408438402231	2.05623009252267	Proteomics
PARD3B	0.0022470813378497	-2.05525885761302	Proteomics
ERBB3	0.00224982520824791	2.05496470934141	Proteomics
ACAD8	0.00225537609296633	2.05428308780098	Proteomics
CSTF2T	0.00225585286360355	2.05428308780098	Proteomics
H2AFY	0.00225702902836098	2.05428308780098	Proteomics
SPATA7	0.00226304711423441	-2.05336196310941	Proteomics
TCAF1	0.00226481626989731	-2.05329595560224	Proteomics
GOLGA4	0.00226807099811837	2.05329595560224	Proteomics
DNAJC21	0.00226821177054893	-2.05329595560224	Proteomics
WRAP53	0.00226829551890099	2.05329595560224	Proteomics
FUBP3	0.0022722361024344	2.05277682492128	Proteomics
ARHGAP1	0.00227550327428758	-2.0523873796018	Proteomics
TMX2	0.00229060207158614	-2.0497496321841	Proteomics
CHD2	0.00230060235425461	2.04809203194793	Proteomics
FUNDC2	0.00230979288630084	-2.04659473649618	Proteomics
CIZ1	0.00231446339902539	2.04605456077822	Proteomics
ATPAF1	0.00231609450308999	2.04605456077822	Proteomics
MYO1C	0.00231956869435963	2.04605456077822	Proteomics
VIPAS39	0.00231984843831042	-2.04605456077822	Proteomics
SNRPB2	0.00232006312519129	2.04605456077822	Proteomics
PIP4K2A	0.00232014792184237	-2.04605456077822	Proteomics
CD274	0.00232394815224787	2.04557710403411	Proteomics
ADAM28	0.00232857093627969	2.04494724433998	Proteomics
NDUFB8	0.00233303791951249	-2.04434797247581	Proteomics
TEX264	0.00233771399024461	-2.04371132224187	Proteomics
C8orf33	0.00234018413754256	-2.04348547018366	Proteomics
VPRBP	0.00235749036021898	2.04051825438441	Proteomics
BTF3L4	0.00236576027288269	-2.03927731532992	Proteomics
CHST11	0.00236676886825057	-2.03927731532992	Proteomics
EXD2	0.00237895118876553	2.03727993726395	Proteomics
ATL1	0.00238522650309704	2.03636802321724	Proteomics
ACSF3	0.00239906173919864	2.03408828185822	Proteomics
EXOSC2	0.00241312980513271	2.03178095563718	Proteomics
TPRG1L	0.00241909502890104	-2.03094051955573	Proteomics
SARDH	0.00242061185688689	2.03089997781868	Proteomics
EIF1AD	0.00242649629222612	-2.03007706402653	Proteomics
OGFR	0.00244037827367748	-2.02783098476021	Proteomics
L1CAM	0.00244388931832852	2.02758389955124	Proteomics
SH3RF1	0.00244436886096734	-2.02758389955124	Proteomics
INTS1	0.00244750696325767	2.02725777521879	Proteomics
ZEB1	0.0024498235399061	2.02707785418514	Proteomics
SCYL1	0.00245272511142454	-2.02679460362452	Proteomics
EVI5L	0.00245968885324636	-2.02579400902225	Proteomics
PLCG1	0.00246162867296819	-2.0256822185581	Proteomics
DPH5	0.00246619921654801	2.02510706110714	Proteomics
BOD1L1	0.00247863448778199	2.02315306223246	Proteomics
METTL7A	0.00248142519622696	2.02289457447093	Proteomics
BCAR3	0.00248512052590427	-2.02247839554383	Proteomics
SNX1	0.00249047555411785	-2.02177353677566	Proteomics
YAP1	0.00249606586395452	-2.02102962525479	Proteomics
UBXN1	0.00250003787274418	-2.02056880307097	Proteomics
LMNB1	0.00250363985973159	2.02017313686934	Proteomics
IGFBP3	0.00251723160375533	-2.01805130031964	Proteomics
NELFCD	0.00251879894664086	2.01801033367635	Proteomics
LOXL4	0.00252437510843754	-2.0174883759173	Proteomics
TOR3A	0.00252449095559314	2.0174883759173	Proteomics
HTATSF1	0.00253283912702238	2.01628358640246	Proteomics
GNAI3	0.0025389124443884	2.01556165565612	Proteomics
ERRFI1	0.00253998753241685	2.01556165565612	Proteomics
NUP50	0.00254106519276019	2.01556165565612	Proteomics
STX3	0.00254282146920662	-2.01555574248621	Proteomics
IDH2	0.00254433290514227	2.01555574248621	Proteomics
STC1	0.00254511205389224	2.01555574248621	Proteomics
AP1S3	0.0025470757879534	2.01544893852681	Proteomics
SYMPK	0.00255159352266217	2.01490735102604	Proteomics
DENR	0.00256346378212399	-2.01311957242605	Proteomics
SHOC2	0.00256927808403832	2.01236344269013	Proteomics
CDC37	0.00257387162124443	-2.01199485014849	Proteomics
PDK3	0.00257711668337583	2.01199485014849	Proteomics
PDSS2	0.00257756713601636	2.01199485014849	Proteomics
LDLR	0.00257808639957155	-2.01199485014849	Proteomics
GPR116	0.00257820175567859	2.01199485014849	Proteomics
PPWD1	0.00258479935432372	2.011111995521	Proteomics
TPX2	0.00259151974544654	2.01021127327046	Proteomics
XAGE1A	0.00259458992454177	-2.0099239130441	Proteomics
